,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
3191,2017-02-17,2017-07-21,800.0,AMZN,Call,79.0,0.21255,845.070007,0.4216290212183436,0.24619165989861458,-0.03364165989861459
3192,2017-02-17,2017-07-21,805.0,AMZN,Call,73.65,0.22361999999999999,845.070007,0.4216290212183436,0.23454888178093924,-0.010928881780939259
3194,2017-02-17,2017-07-21,815.0,AMZN,Call,67.92,0.21204,845.070007,0.4216290212183436,0.23509180806286267,-0.023051808062862666
3195,2017-02-17,2017-07-21,820.0,AMZN,Call,66.85,0.19975,845.070007,0.4216290212183436,0.24332992914423912,-0.04357992914423911
3196,2017-02-17,2017-07-21,825.0,AMZN,Call,64.32,0.20934,845.070007,0.4216290212183436,0.24415214567852772,-0.03481214567852772
3198,2017-02-17,2017-07-21,835.0,AMZN,Call,57.76,0.21427,845.070007,0.4216290212183436,0.23775236339133798,-0.023482363391337996
3202,2017-02-17,2017-07-21,855.0,AMZN,Call,45.05,0.2066,845.070007,0.4216290212183436,0.2229937491210886,-0.016393749121088597
3203,2017-02-17,2017-07-21,860.0,AMZN,Call,44.58,0.20681,845.070007,0.4216290212183436,0.23080996608769155,-0.02399996608769156
3204,2017-02-17,2017-07-21,880.0,AMZN,Call,37.0,0.20006,845.070007,0.4216290212183436,0.23264167182787887,-0.03258167182787888
3205,2017-02-17,2017-07-21,900.0,AMZN,Call,30.0,0.20735,845.070007,0.4216290212183436,0.2319079227891062,-0.024557922789106207
3206,2017-02-17,2017-07-21,920.0,AMZN,Call,21.35,0.22211,845.070007,0.4216290212183436,0.2171642946632356,0.004945705336764389
3207,2017-02-17,2017-07-21,765.0,AMZN,Put,26.9,0.28025,845.070007,0.4216290212183436,0.28364360994601256,-0.0033936099460125657
3208,2017-02-17,2017-07-21,770.0,AMZN,Put,20.95,0.24996999999999997,845.070007,0.4216290212183436,0.2409342741157171,0.009035725884282864
3209,2017-02-17,2017-07-21,775.0,AMZN,Put,22.25,0.24661,845.070007,0.4216290212183436,0.23967675115272968,0.006933248847270312
3210,2017-02-17,2017-07-21,780.0,AMZN,Put,22.8,0.28039000000000003,845.070007,0.4216290212183436,0.23394627460220463,0.0464437253977954
3211,2017-02-17,2017-07-21,785.0,AMZN,Put,26.74,0.24223000000000003,845.070007,0.4216290212183436,0.24627528073324456,-0.004045280733244533
3212,2017-02-17,2017-07-21,790.0,AMZN,Put,26.3,0.28121999999999997,845.070007,0.4216290212183436,0.23471744680137008,0.04650255319862989
3213,2017-02-17,2017-07-21,795.0,AMZN,Put,27.6,0.24996999999999997,845.070007,0.4216290212183436,0.23216373454488448,0.01780626545511549
3214,2017-02-17,2017-07-21,800.0,AMZN,Put,29.24,0.26995,845.070007,0.4216290212183436,0.23103489431378066,0.038915105686219365
3215,2017-02-17,2017-07-21,805.0,AMZN,Put,32.3,0.22859000000000002,845.070007,0.4216290212183436,0.23661039616854496,-0.008020396168544941
3216,2017-02-17,2017-07-21,810.0,AMZN,Put,32.96,0.21871999999999997,845.070007,0.4216290212183436,0.22988395787251747,-0.011163957872517505
3217,2017-02-17,2017-07-21,815.0,AMZN,Put,34.8,0.25388,845.070007,0.4216290212183436,0.22865875005663938,0.025221249943360613
3218,2017-02-17,2017-07-21,820.0,AMZN,Put,37.0,0.22263000000000002,845.070007,0.4216290212183436,0.2287968900782299,-0.006166890078229875
3219,2017-02-17,2017-07-21,825.0,AMZN,Put,39.3,0.22263000000000002,845.070007,0.4216290212183436,0.22902197983057804,-0.006391979830578015
3220,2017-02-17,2017-07-21,830.0,AMZN,Put,40.9,0.22311999999999999,845.070007,0.4216290212183436,0.22559677476238094,-0.002476774762380951
3221,2017-02-17,2017-07-21,835.0,AMZN,Put,43.15,0.22904000000000002,845.070007,0.4216290212183436,0.22486339417810186,0.0041766058218981605
3222,2017-02-17,2017-07-21,840.0,AMZN,Put,46.4,0.25437,845.070007,0.4216290212183436,0.228370374898078,0.025999625101921997
3223,2017-02-17,2017-07-21,845.0,AMZN,Put,47.8,0.25437,845.070007,0.4216290212183436,0.22299072712485313,0.03137927287514686
3224,2017-02-17,2017-07-21,850.0,AMZN,Put,51.24,0.22904000000000002,845.070007,0.4216290212183436,0.22660747497866496,0.0024325250213350635
3225,2017-02-17,2017-07-21,855.0,AMZN,Put,52.8,0.25388,845.070007,0.4216290212183436,0.22126047195342935,0.032619528046570645
3226,2017-02-17,2017-07-21,860.0,AMZN,Put,55.82,0.24996999999999997,845.070007,0.4216290212183436,0.22222284744202725,0.02774715255797272
3228,2017-02-17,2017-07-21,900.0,AMZN,Put,81.2,0.24996999999999997,845.070007,0.4216290212183436,0.22303341982478841,0.026936580175211555
3229,2017-02-17,2017-07-21,920.0,AMZN,Put,95.22,0.24996999999999997,845.070007,0.4216290212183436,0.22172970428073413,0.02824029571926584
3230,2017-02-17,2017-12-15,765.0,AMZN,Call,130.25,0.24339,845.070007,0.8240930869267625,0.28287914137763537,-0.03948914137763537
3231,2017-02-17,2017-12-15,780.0,AMZN,Call,118.45,0.24935,845.070007,0.8240930869267625,0.2722358512255606,-0.02288585122556061
3233,2017-02-17,2017-12-15,790.0,AMZN,Call,99.4,0.23819,845.070007,0.8240930869267625,0.22449741831224046,0.013692581687759553
3234,2017-02-17,2017-12-15,795.0,AMZN,Call,109.2,0.23110999999999998,845.070007,0.8240930869267625,0.26969232661940723,-0.03858232661940725
3240,2017-02-17,2017-12-15,825.0,AMZN,Call,94.85,0.23779,845.070007,0.8240930869267625,0.27437994904175966,-0.03658994904175966
3241,2017-02-17,2017-12-15,830.0,AMZN,Call,93.6,0.23164,845.070007,0.8240930869267625,0.27836716813908524,-0.04672716813908523
3242,2017-02-17,2017-12-15,835.0,AMZN,Call,86.7,0.22621,845.070007,0.8240930869267625,0.26336350543715625,-0.03715350543715626
3243,2017-02-17,2017-12-15,840.0,AMZN,Call,87.26,0.23779,845.070007,0.8240930869267625,0.27303716175083637,-0.035247161750836364
3244,2017-02-17,2017-12-15,845.0,AMZN,Call,84.4,0.23451999999999998,845.070007,0.8240930869267625,0.27119340498757183,-0.03667340498757185
3248,2017-02-17,2017-12-15,865.0,AMZN,Call,71.15,0.24269000000000002,845.070007,0.8240930869267625,0.25645437352068357,-0.013764373520683548
3250,2017-02-17,2017-12-15,875.0,AMZN,Call,66.8,0.20826999999999998,845.070007,0.8240930869267625,0.2556329873186779,-0.04736298731867791
3253,2017-02-17,2017-12-15,890.0,AMZN,Call,63.65,0.21746,845.070007,0.8240930869267625,0.2643023723067027,-0.04684237230670274
3254,2017-02-17,2017-12-15,895.0,AMZN,Call,53.85,0.24996999999999997,845.070007,0.8240930869267625,0.2381216511275862,0.011848348872413761
3255,2017-02-17,2017-12-15,900.0,AMZN,Call,57.13,0.21871999999999997,845.070007,0.8240930869267625,0.2548318994377051,-0.03611189943770515
3256,2017-02-17,2017-12-15,905.0,AMZN,Call,54.66,0.21871999999999997,845.070007,0.8240930869267625,0.25244337892218127,-0.0337233789221813
3257,2017-02-17,2017-12-15,910.0,AMZN,Call,54.5,0.24996999999999997,845.070007,0.8240930869267625,0.25756956871191605,-0.007599568711916083
3258,2017-02-17,2017-12-15,920.0,AMZN,Call,52.9,0.25388,845.070007,0.8240930869267625,0.2632276298390944,-0.009347629839094429
3259,2017-02-17,2017-12-15,765.0,AMZN,Put,43.4,0.29608,845.070007,0.8240930869267625,0.26914687106909796,0.02693312893090205
3261,2017-02-17,2017-12-15,775.0,AMZN,Put,46.6,0.27756,845.070007,0.8240930869267625,0.26656674446712814,0.010993255532871837
3262,2017-02-17,2017-12-15,780.0,AMZN,Put,48.9,0.3111,845.070007,0.8240930869267625,0.26759988941194124,0.04350011058805875
3263,2017-02-17,2017-12-15,785.0,AMZN,Put,50.67,0.30866,845.070007,0.8240930869267625,0.2665138571319413,0.04214614286805868
3264,2017-02-17,2017-12-15,790.0,AMZN,Put,51.32,0.26577,845.070007,0.8240930869267625,0.26127497731067806,0.004495022689321948
3265,2017-02-17,2017-12-15,795.0,AMZN,Put,54.35,0.25783,845.070007,0.8240930869267625,0.26436486608872756,-0.006534866088727553
3266,2017-02-17,2017-12-15,800.0,AMZN,Put,55.31,0.26678,845.070007,0.8240930869267625,0.25997821088822193,0.006801789111778089
3267,2017-02-17,2017-12-15,805.0,AMZN,Put,58.6,0.27266999999999997,845.070007,0.8240930869267625,0.2635621935041864,0.009107806495813553
3268,2017-02-17,2017-12-15,810.0,AMZN,Put,60.7,0.28846,845.070007,0.8240930869267625,0.26282144397555485,0.025638556024445147
3269,2017-02-17,2017-12-15,815.0,AMZN,Put,62.62,0.25578,845.070007,0.8240930869267625,0.26130486898182526,-0.005524868981825248
3270,2017-02-17,2017-12-15,820.0,AMZN,Put,63.6,0.28746,845.070007,0.8240930869267625,0.2564573864947316,0.031002613505268395
3271,2017-02-17,2017-12-15,825.0,AMZN,Put,66.0,0.30563,845.070007,0.8240930869267625,0.25627320683270327,0.04935679316729674
3272,2017-02-17,2017-12-15,830.0,AMZN,Put,69.65,0.30341,845.070007,0.8240930869267625,0.26009510875155784,0.04331489124844218
3273,2017-02-17,2017-12-15,835.0,AMZN,Put,72.05,0.30756,845.070007,0.8240930869267625,0.2595516789733675,0.048008321026632494
3274,2017-02-17,2017-12-15,840.0,AMZN,Put,74.5,0.28725,845.070007,0.8240930869267625,0.2590119855449312,0.028238014455068794
3275,2017-02-17,2017-12-15,845.0,AMZN,Put,75.88,0.25621,845.070007,0.8240930869267625,0.25478338277025714,0.0014266172297428548
3276,2017-02-17,2017-12-15,850.0,AMZN,Put,78.74,0.27368000000000003,845.070007,0.8240930869267625,0.2552821030985807,0.018397896901419353
3277,2017-02-17,2017-12-15,855.0,AMZN,Put,97.17,0.26254,845.070007,0.8240930869267625,0.3067344371083901,-0.044194437108390106
3278,2017-02-17,2017-12-15,860.0,AMZN,Put,86.0,0.28096,845.070007,0.8240930869267625,0.260823471689947,0.02013652831005297
3279,2017-02-17,2017-12-15,865.0,AMZN,Put,105.8,0.30571,845.070007,0.8240930869267625,0.3162710511969645,-0.010561051196964544
3280,2017-02-17,2017-12-15,870.0,AMZN,Put,89.19,0.27869,845.070007,0.8240930869267625,0.25240482013032406,0.026285179869675934
3281,2017-02-17,2017-12-15,875.0,AMZN,Put,90.9,0.29799000000000003,845.070007,0.8240930869267625,0.24833858355123184,0.04965141644876819
3282,2017-02-17,2017-12-15,885.0,AMZN,Put,121.4,0.28249,845.070007,0.8240930869267625,0.3282722278527227,-0.04578222785272268
3283,2017-02-17,2017-12-15,890.0,AMZN,Put,112.55,0.26088,845.070007,0.8240930869267625,0.28928432329848974,-0.028404323298489742
3284,2017-02-17,2017-12-15,895.0,AMZN,Put,128.8,0.30162,845.070007,0.8240930869267625,0.3322348120127582,-0.030614812012758175
3285,2017-02-17,2017-12-15,900.0,AMZN,Put,105.55,0.27826,845.070007,0.8240930869267625,0.24555508272897086,0.032704917271029144
3287,2017-02-17,2017-12-15,910.0,AMZN,Put,138.55,0.30075,845.070007,0.8240930869267625,0.3329183031019066,-0.032168303101906603
3288,2017-02-17,2017-12-15,920.0,AMZN,Put,130.3,0.31509000000000004,845.070007,0.8240930869267625,0.2840784360159897,0.031011563984010337
3298,2017-02-17,2018-01-19,860.0,AMZN,Call,82.35,0.22280999999999998,845.070007,0.919917864476386,0.2703275495878198,-0.04751754958781981
3299,2017-02-17,2018-01-19,870.0,AMZN,Call,76.85,0.22995,845.070007,0.919917864476386,0.2662468291964625,-0.03629682919646249
3301,2017-02-17,2018-01-19,890.0,AMZN,Call,66.1,0.21283000000000002,845.070007,0.919917864476386,0.25726073632540747,-0.04443073632540745
3302,2017-02-17,2018-01-19,900.0,AMZN,Call,64.3,0.22263000000000002,845.070007,0.919917864476386,0.26305503961339227,-0.04042503961339225
3303,2017-02-17,2018-01-19,910.0,AMZN,Call,58.19,0.24996999999999997,845.070007,0.919917864476386,0.254903129170999,-0.004933129170999029
3304,2017-02-17,2018-01-19,920.0,AMZN,Call,56.88,0.21871999999999997,845.070007,0.919917864476386,0.2612644478358571,-0.042544447835857147
3305,2017-02-17,2018-01-19,770.0,AMZN,Put,48.05,0.31393000000000004,845.070007,0.919917864476386,0.264884178104695,0.04904582189530504
3306,2017-02-17,2018-01-19,780.0,AMZN,Put,52.0,0.28435,845.070007,0.919917864476386,0.2644893361866717,0.019860663813328294
3307,2017-02-17,2018-01-19,790.0,AMZN,Put,55.65,0.29636,845.070007,0.919917864476386,0.2624417593324334,0.0339182406675666
3308,2017-02-17,2018-01-19,800.0,AMZN,Put,59.6,0.303,845.070007,0.919917864476386,0.2608160963427518,0.04218390365724817
3310,2017-02-17,2018-01-19,820.0,AMZN,Put,68.0,0.25994,845.070007,0.919917864476386,0.2574361718870942,0.0025038281129057816
3311,2017-02-17,2018-01-19,830.0,AMZN,Put,72.5,0.29009,845.070007,0.919917864476386,0.25583267626643746,0.03425732373356255
3312,2017-02-17,2018-01-19,840.0,AMZN,Put,77.2,0.28785,845.070007,0.919917864476386,0.25427884254895716,0.03357115745104283
3313,2017-02-17,2018-01-19,850.0,AMZN,Put,82.05,0.28846,845.070007,0.919917864476386,0.25261549752031087,0.03584450247968912
3314,2017-02-17,2018-01-19,860.0,AMZN,Put,86.2,0.29125999999999996,845.070007,0.919917864476386,0.2482086978125163,0.04305130218748365
3317,2017-02-17,2018-01-19,890.0,AMZN,Put,105.4,0.26131,845.070007,0.919917864476386,0.2524683037336227,0.008841696266377264
3319,2017-02-17,2018-01-19,910.0,AMZN,Put,141.3,0.32234,845.070007,0.919917864476386,0.3245025676005763,-0.0021625676005762595
3320,2017-02-17,2018-01-19,920.0,AMZN,Put,139.55,0.31103000000000003,845.070007,0.919917864476386,0.2987721248791796,0.012257875120820438
3321,2017-02-17,2018-06-15,800.0,AMZN,Call,125.0,0.23799,845.070007,1.322381930184805,0.2609975120140017,-0.02300751201400167
3322,2017-02-17,2018-06-15,810.0,AMZN,Call,128.44,0.24503000000000003,845.070007,1.322381930184805,0.28413547937816575,-0.03910547937816572
3323,2017-02-17,2018-06-15,820.0,AMZN,Call,109.21,0.23576999999999998,845.070007,1.322381930184805,0.24560596801166057,-0.00983596801166059
3324,2017-02-17,2018-06-15,830.0,AMZN,Call,116.8,0.23751,845.070007,1.322381930184805,0.27853947300172976,-0.041029473001729766
3327,2017-02-17,2018-06-15,860.0,AMZN,Call,104.55,0.24556999999999998,845.070007,1.322381930184805,0.2811492094042488,-0.03557920940424883
3328,2017-02-17,2018-06-15,870.0,AMZN,Call,97.75,0.23576999999999998,845.070007,1.322381930184805,0.274229973074399,-0.03845997307439902
3330,2017-02-17,2018-06-15,900.0,AMZN,Call,87.4,0.24996999999999997,845.070007,1.322381930184805,0.2774105645221435,-0.02744056452214355
3331,2017-02-17,2018-06-15,920.0,AMZN,Call,77.09,0.24996999999999997,845.070007,1.322381930184805,0.2689964538876676,-0.019026453887667605
3332,2017-02-17,2018-06-15,780.0,AMZN,Put,69.1,0.30435999999999996,845.070007,1.322381930184805,0.27124582447868406,0.0331141755213159
3333,2017-02-17,2018-06-15,790.0,AMZN,Put,73.4,0.30796999999999997,845.070007,1.322381930184805,0.27050758893892735,0.03746241106107262
3334,2017-02-17,2018-06-15,800.0,AMZN,Put,76.83,0.31548000000000004,845.070007,1.322381930184805,0.266962728856016,0.04851727114398402
3338,2017-02-17,2018-06-15,840.0,AMZN,Put,95.95,0.31226,845.070007,1.322381930184805,0.26360046431364126,0.048659535686358724
3339,2017-02-17,2018-06-15,850.0,AMZN,Put,101.5,0.29638000000000003,845.070007,1.322381930184805,0.26378670874692134,0.03259329125307869
3346,2017-02-17,2019-01-18,830.0,AMZN,Call,143.0,0.23744,845.070007,1.9164955509924708,0.2868495972506945,-0.049409597250694465
3353,2017-02-17,2019-01-18,920.0,AMZN,Call,101.15,0.24996999999999997,845.070007,1.9164955509924708,0.2730720080580805,-0.023102008058080548
3357,2017-02-17,2019-01-18,800.0,AMZN,Put,96.0,0.30291999999999997,845.070007,1.9164955509924708,0.26816356483323134,0.03475643516676863
3358,2017-02-17,2019-01-18,810.0,AMZN,Put,99.45,0.28986,845.070007,1.9164955509924708,0.26451151999936073,0.025348480000639273
3365,2017-02-17,2019-01-18,880.0,AMZN,Put,136.4,0.28875,845.070007,1.9164955509924708,0.26020128272648535,0.028548717273514657
3369,2017-02-17,2017-03-17,22.5,AMBC,Put,1.1,0.39782,22.5,0.07665982203969883,0.44470336237282126,-0.04688336237282126
3370,2017-02-17,2017-05-19,22.5,AMBC,Call,1.9,0.41483000000000003,22.5,0.24914442162902123,0.4219755267695301,-0.007145526769530064
3371,2017-02-17,2017-05-19,22.5,AMBC,Put,1.85,0.42163,22.5,0.24914442162902123,0.4170376536058039,0.00459234639419609
3372,2017-02-17,2017-08-18,22.5,AMBC,Call,2.5,0.34762,22.5,0.49828884325804246,0.39185221183288477,-0.04423221183288478
3384,2017-02-17,2017-02-24,55.0,AMBA,Call,1.07,0.21836,55.470001,0.019164955509924708,0.26564725216303586,-0.047287252163035864
3385,2017-02-17,2017-02-24,55.5,AMBA,Call,0.8,0.24769000000000002,55.470001,0.019164955509924708,0.2651012769638338,-0.017411276963833766
3387,2017-02-17,2017-02-24,56.5,AMBA,Call,0.42,0.26366999999999996,55.470001,0.019164955509924708,0.26979777896485857,-0.00612777896485861
3388,2017-02-17,2017-02-24,57.0,AMBA,Call,0.3,0.24666,55.470001,0.019164955509924708,0.275185434074957,-0.028525434074957
3391,2017-02-17,2017-02-24,58.5,AMBA,Call,0.14,0.27955,55.470001,0.019164955509924708,0.3186819915572424,-0.039131991557242396
3393,2017-02-17,2017-02-24,60.0,AMBA,Call,0.3,0.47717,55.470001,0.019164955509924708,0.5250876754143984,-0.0479176754143984
3396,2017-02-17,2017-02-24,50.5,AMBA,Put,0.22,0.53683,55.470001,0.019164955509924708,0.5568206791213025,-0.01999067912130248
3399,2017-02-17,2017-02-24,52.0,AMBA,Put,0.31,0.43167,55.470001,0.019164955509924708,0.47865531603747613,-0.04698531603747613
3400,2017-02-17,2017-02-24,52.5,AMBA,Put,0.14,0.3621,55.470001,0.019164955509924708,0.33248491447011574,0.029615085529884233
3401,2017-02-17,2017-02-24,53.0,AMBA,Put,0.3,0.34647,55.470001,0.019164955509924708,0.3781726574379728,-0.03170265743797279
3402,2017-02-17,2017-02-24,53.5,AMBA,Put,0.3,0.35195,55.470001,0.019164955509924708,0.3288723606237919,0.023077639376208103
3403,2017-02-17,2017-02-24,54.0,AMBA,Put,0.4,0.31911999999999996,55.470001,0.019164955509924708,0.3186869849014339,0.0004330150985660808
3406,2017-02-17,2017-02-24,55.5,AMBA,Put,0.85,0.31456999999999996,55.470001,0.019164955509924708,0.27336611827195256,0.0412038817280474
3407,2017-02-17,2017-02-24,56.0,AMBA,Put,1.43,0.37011,55.470001,0.019164955509924708,0.37322862750443264,-0.0031186275044326472
3418,2017-02-17,2017-03-03,52.5,AMBA,Call,3.65,0.46779,55.470001,0.038329911019849415,0.4215474976081178,0.046242502391882156
3419,2017-02-17,2017-03-03,53.0,AMBA,Call,3.53,0.49296999999999996,55.470001,0.038329911019849415,0.4857612662453913,0.007208733754608676
3421,2017-02-17,2017-03-03,54.0,AMBA,Call,2.98,0.49518,55.470001,0.038329911019849415,0.505438815234812,-0.010258815234812035
3424,2017-02-17,2017-03-03,55.5,AMBA,Call,2.23,0.46943999999999997,55.470001,0.038329911019849415,0.5170781733613704,-0.04763817336137044
3425,2017-02-17,2017-03-03,56.0,AMBA,Call,2.0,0.46758,55.470001,0.038329911019849415,0.5171614363644049,-0.04958143636440493
3426,2017-02-17,2017-03-03,56.5,AMBA,Call,1.7,0.48015,55.470001,0.038329911019849415,0.49689110011968396,-0.016741100119683938
3427,2017-02-17,2017-03-03,57.0,AMBA,Call,1.55,0.50617,55.470001,0.038329911019849415,0.5074581833468993,-0.0012881833468992854
3428,2017-02-17,2017-03-03,57.5,AMBA,Call,1.4,0.51389,55.470001,0.038329911019849415,0.5143903586576936,-0.0005003586576936003
3429,2017-02-17,2017-03-03,58.0,AMBA,Call,1.2,0.48121,55.470001,0.038329911019849415,0.505271944202833,-0.02406194420283292
3430,2017-02-17,2017-03-03,59.0,AMBA,Call,0.85,0.48181999999999997,55.470001,0.038329911019849415,0.48594429761578894,-0.004124297615788974
3431,2017-02-17,2017-03-03,60.0,AMBA,Call,0.6,0.4998,55.470001,0.038329911019849415,0.47563761116180203,0.02416238883819799
3432,2017-02-17,2017-03-03,61.0,AMBA,Call,0.53,0.50852,55.470001,0.038329911019849415,0.5094962318980844,-0.0009762318980843787
3433,2017-02-17,2017-03-10,53.0,AMBA,Call,3.63,0.40865999999999997,55.470001,0.057494866529774126,0.4174496784253289,-0.008789678425328906
3434,2017-02-17,2017-03-10,54.0,AMBA,Call,3.2,0.44298000000000004,55.470001,0.057494866529774126,0.4556297536328212,-0.01264975363282117
3435,2017-02-17,2017-03-10,54.5,AMBA,Call,2.61,0.43178,55.470001,0.057494866529774126,0.39568882384628623,0.036091176153713767
3436,2017-02-17,2017-03-10,55.0,AMBA,Call,2.55,0.41681,55.470001,0.057494866529774126,0.43536045246583044,-0.018550452465830425
3437,2017-02-17,2017-03-10,55.5,AMBA,Call,2.1,0.41908999999999996,55.470001,0.057494866529774126,0.3971861887112037,0.02190381128879626
3438,2017-02-17,2017-03-10,56.0,AMBA,Call,2.1,0.44871000000000005,55.470001,0.057494866529774126,0.4406709971226529,0.008039002877347157
3441,2017-02-17,2017-03-10,57.5,AMBA,Call,1.65,0.45224,55.470001,0.057494866529774126,0.4686532091727723,-0.016413209172772336
3442,2017-02-17,2017-03-10,58.0,AMBA,Call,1.4,0.45036000000000004,55.470001,0.057494866529774126,0.45265522530826374,-0.002295225308263704
3443,2017-02-17,2017-03-10,58.5,AMBA,Call,1.3,0.4587,55.470001,0.057494866529774126,0.4637745585205276,-0.005074558520527628
3444,2017-02-17,2017-03-10,59.0,AMBA,Call,1.36,0.47034,55.470001,0.057494866529774126,0.5063423062529192,-0.036002306252919225
3445,2017-02-17,2017-03-10,59.5,AMBA,Call,1.04,0.46781000000000006,55.470001,0.057494866529774126,0.4663936960423608,0.0014163039576392533
3446,2017-02-17,2017-03-10,60.0,AMBA,Call,1.0,0.46121999999999996,55.470001,0.057494866529774126,0.4843558689026405,-0.023135868902640522
3449,2017-02-17,2017-03-17,52.5,AMBA,Call,4.59,0.43855,55.470001,0.07665982203969883,0.4782997834990975,-0.039749783499097524
3450,2017-02-17,2017-03-17,55.0,AMBA,Call,2.94,0.42386999999999997,55.470001,0.07665982203969883,0.4408255243470204,-0.016955524347020412
3452,2017-02-17,2017-03-17,60.0,AMBA,Call,1.05,0.37928,55.470001,0.07665982203969883,0.4290100797516071,-0.04973007975160709
3456,2017-02-17,2017-03-24,52.5,AMBA,Call,4.64,0.43028,55.470001,0.09582477754962354,0.4354774596140497,-0.005197459614049715
3457,2017-02-17,2017-03-24,53.0,AMBA,Call,4.32,0.41136000000000006,55.470001,0.09582477754962354,0.4339754797547367,-0.022615479754736656
3460,2017-02-17,2017-03-24,54.5,AMBA,Call,3.36,0.39633,55.470001,0.09582477754962354,0.41777689919399663,-0.021446899193996616
3461,2017-02-17,2017-03-24,55.0,AMBA,Call,3.02,0.36651,55.470001,0.09582477754962354,0.40567904863564863,-0.03916904863564863
3465,2017-02-17,2017-03-24,57.0,AMBA,Call,2.3,0.38916999999999996,55.470001,0.09582477754962354,0.4312051920715031,-0.042035192071503136
3468,2017-02-17,2017-03-03,50.0,AMBA,Put,0.85,0.63905,55.470001,0.038329911019849415,0.6734466604393683,-0.03439666043936829
3470,2017-02-17,2017-03-03,51.0,AMBA,Put,0.74,0.56037,55.470001,0.038329911019849415,0.5598137077322473,0.0005562922677527782
3471,2017-02-17,2017-03-03,51.5,AMBA,Put,0.8,0.5380699999999999,55.470001,0.038329911019849415,0.5397304351936337,-0.0016604351936337913
3472,2017-02-17,2017-03-03,52.0,AMBA,Put,1.05,0.57129,55.470001,0.038329911019849415,0.5721887050458473,-0.0008987050458473256
3478,2017-02-17,2017-03-03,55.0,AMBA,Put,2.1,0.55193,55.470001,0.038329911019849415,0.5409487199358419,0.010981280064158105
3479,2017-02-17,2017-03-03,55.5,AMBA,Put,2.39,0.51485,55.470001,0.038329911019849415,0.5495778982731291,-0.034727898273129054
3483,2017-02-17,2017-03-10,51.0,AMBA,Put,1.05,0.53072,55.470001,0.057494866529774126,0.5359251911431794,-0.005205191143179411
3484,2017-02-17,2017-03-10,52.0,AMBA,Put,1.35,0.49878,55.470001,0.057494866529774126,0.5352569408569262,-0.03647694085692621
3486,2017-02-17,2017-03-10,53.0,AMBA,Put,1.7,0.52878,55.470001,0.057494866529774126,0.5338455241144412,-0.005065524114441167
3487,2017-02-17,2017-03-10,53.5,AMBA,Put,1.68,0.49055,55.470001,0.057494866529774126,0.4897962394898069,0.0007537605101931022
3488,2017-02-17,2017-03-10,54.0,AMBA,Put,2.15,0.5201399999999999,55.470001,0.057494866529774126,0.5411729324987401,-0.021032932498740164
3489,2017-02-17,2017-03-10,55.0,AMBA,Put,2.74,0.51991,55.470001,0.057494866529774126,0.5638671569613517,-0.04395715696135172
3490,2017-02-17,2017-03-17,50.0,AMBA,Put,0.85,0.46533,55.470001,0.07665982203969883,0.476727807908902,-0.011397807908901991
3493,2017-02-17,2017-03-17,57.5,AMBA,Put,3.8,0.46468999999999994,55.470001,0.07665982203969883,0.42945342931489094,0.03523657068510899
3495,2017-02-17,2017-03-24,50.0,AMBA,Put,1.15,0.46543999999999996,55.470001,0.09582477754962354,0.4873931103065853,-0.02195311030658531
3498,2017-02-17,2017-03-24,54.0,AMBA,Put,2.37,0.45791000000000004,55.470001,0.09582477754962354,0.4531921720627007,0.004717827937299357
3499,2017-02-17,2017-03-24,55.0,AMBA,Put,2.85,0.46087,55.470001,0.09582477754962354,0.45374966990493804,0.007120330095061966
3504,2017-02-17,2017-05-19,52.5,AMBA,Call,6.0,0.36396999999999996,55.470001,0.24914442162902123,0.4022748153511212,-0.038304815351121235
3505,2017-02-17,2017-05-19,55.0,AMBA,Call,4.62,0.3537,55.470001,0.24914442162902123,0.3959718926489596,-0.042271892648959586
3507,2017-02-17,2017-05-19,60.0,AMBA,Call,2.71,0.41598999999999997,55.470001,0.24914442162902123,0.4010968170041461,0.014893182995853849
3509,2017-02-17,2017-05-19,52.5,AMBA,Put,3.3,0.42451000000000005,55.470001,0.24914442162902123,0.43483506502525515,-0.010325065025255098
3510,2017-02-17,2017-05-19,55.0,AMBA,Put,4.4,0.46653,55.470001,0.24914442162902123,0.42513074753515057,0.041399252464849434
3512,2017-02-17,2017-05-19,60.0,AMBA,Put,7.4,0.43316000000000004,55.470001,0.24914442162902123,0.4231507422082369,0.010009257791763149
3516,2017-02-17,2017-08-18,57.5,AMBA,Call,4.9,0.38555,55.470001,0.49828884325804246,0.36579533720214485,0.01975466279785515
3517,2017-02-17,2017-08-18,60.0,AMBA,Call,4.4,0.37692,55.470001,0.49828884325804246,0.3925902338960451,-0.015670233896045105
3519,2017-02-17,2017-08-18,52.5,AMBA,Put,6.0,0.46533,55.470001,0.49828884325804246,0.4931053127074857,-0.027775312707485678
3524,2017-02-17,2018-01-19,52.5,AMBA,Call,8.72,0.36375,55.470001,0.919917864476386,0.34113398047338805,0.022616019526611963
3526,2017-02-17,2018-01-19,57.5,AMBA,Call,8.47,0.39278,55.470001,0.919917864476386,0.43571393624006405,-0.04293393624006403
3528,2017-02-17,2018-01-19,50.0,AMBA,Put,6.82,0.49053,55.470001,0.919917864476386,0.4710959221847598,0.019434077815240203
