,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
3499,2017-02-17,2017-03-24,55.0,AMBA,Put,2.85,0.46087,55.470001,0.09582477754962354,0.45374966990493804,0.007120330095061966
3530,2017-02-17,2018-01-19,55.0,AMBA,Put,9.4,0.47215,55.470001,0.919917864476386,0.46658010709507025,0.005569892904929763
3575,2017-02-17,2017-03-17,48.0,AMED,Call,1.93,0.35853,47.939999,0.07665982203969883,0.368388070128277,-0.009858070128276997
3582,2017-02-17,2017-03-17,48.0,AMED,Put,2.28,0.42991999999999997,47.939999,0.07665982203969883,0.4266919891961162,0.0032280108038837962
3597,2017-02-17,2017-02-24,47.0,AAL,Call,0.54,0.21866999999999998,46.91,0.019164955509924708,0.22435096914705455,-0.005680969147054571
3598,2017-02-17,2017-02-24,47.5,AAL,Call,0.34,0.21871999999999997,46.91,0.019164955509924708,0.22512304152769602,-0.006403041527696052
3599,2017-02-17,2017-02-24,48.0,AAL,Call,0.2,0.21871999999999997,46.91,0.019164955509924708,0.22542949598573714,-0.006709495985737168
3603,2017-02-17,2017-02-24,50.0,AAL,Call,0.04,0.28586999999999996,46.91,0.019164955509924708,0.28091088774090267,0.004959112259097287
3607,2017-02-17,2017-02-24,42.5,AAL,Put,0.02,0.35438000000000003,46.91,0.019164955509924708,0.36065803789824813,-0.006278037898248101
3609,2017-02-17,2017-02-24,43.5,AAL,Put,0.03,0.30384,46.91,0.019164955509924708,0.3090141330176276,-0.005174133017627591
3611,2017-02-17,2017-02-24,44.5,AAL,Put,0.08,0.28004,46.91,0.019164955509924708,0.2893610717001148,-0.009321071700114814
3613,2017-02-17,2017-02-24,45.5,AAL,Put,0.17,0.24989,46.91,0.019164955509924708,0.2527976757119187,-0.002907675711918689
3614,2017-02-17,2017-02-24,46.0,AAL,Put,0.27,0.2474,46.91,0.019164955509924708,0.24301735749759346,0.004382642502406553
3616,2017-02-17,2017-02-24,47.0,AAL,Put,0.69,0.24996999999999997,46.91,0.019164955509924708,0.24926758029323637,0.0007024197067636018
3617,2017-02-17,2017-02-24,47.5,AAL,Put,1.01,0.24996999999999997,46.91,0.019164955509924708,0.2598644221870937,-0.009894422187093743
3641,2017-02-17,2017-03-03,51.0,AAL,Call,0.17,0.33673000000000003,46.91,0.038329911019849415,0.34363705512078113,-0.006907055120781103
3650,2017-02-17,2017-03-10,46.0,AAL,Call,1.72,0.27685,46.91,0.057494866529774126,0.27067641880421534,0.00617358119578465
3657,2017-02-17,2017-03-10,49.5,AAL,Call,0.36,0.27438,46.91,0.057494866529774126,0.27055519887653745,0.0038248011234625623
3659,2017-02-17,2017-03-10,50.5,AAL,Call,0.23,0.28153,46.91,0.057494866529774126,0.28126603494456603,0.00026396505543396787
3661,2017-02-17,2017-03-10,51.5,AAL,Call,0.21,0.32292,46.91,0.057494866529774126,0.32180195215914964,0.0011180478408503447
3662,2017-02-17,2017-03-17,43.0,AAL,Call,4.1,0.26345999999999997,46.91,0.07665982203969883,0.25894240658090084,0.004517593419099131
3668,2017-02-17,2017-03-17,49.0,AAL,Call,0.65,0.28086,46.91,0.07665982203969883,0.275312127705548,0.005547872294451972
3671,2017-02-17,2017-03-24,44.5,AAL,Call,3.01,0.26104,46.91,0.09582477754962354,0.2640314806922116,-0.002991480692211612
3672,2017-02-17,2017-03-24,45.0,AAL,Call,2.78,0.29833000000000004,46.91,0.09582477754962354,0.288482764372021,0.009847235627979012
3687,2017-02-17,2017-03-03,43.0,AAL,Put,0.13,0.34336,46.91,0.038329911019849415,0.3379123734339383,0.005447626566061681
3694,2017-02-17,2017-03-03,46.5,AAL,Put,0.85,0.27788,46.91,0.038329911019849415,0.2868446317006611,-0.008964631700661085
3715,2017-02-17,2017-03-10,49.0,AAL,Put,2.88,0.35241,46.91,0.057494866529774126,0.35704845628060966,-0.00463845628060966
3723,2017-02-17,2017-03-17,48.0,AAL,Put,2.1,0.29425999999999997,46.91,0.07665982203969883,0.2870396707294286,0.007220329270571368
3728,2017-02-17,2017-03-24,43.5,AAL,Put,0.52,0.30889,46.91,0.09582477754962354,0.3079082551266775,0.0009817448733224765
3729,2017-02-17,2017-03-24,44.0,AAL,Put,0.55,0.2902,46.91,0.09582477754962354,0.2867520202562456,0.003447979743754437
3738,2017-02-17,2017-03-24,48.5,AAL,Put,2.58,0.27645,46.91,0.09582477754962354,0.28565583190356947,-0.009205831903569495
3752,2017-02-17,2017-05-19,44.0,AAL,Put,1.84,0.35014,46.91,0.24914442162902123,0.3431688942509946,0.006971105749005391
3757,2017-02-17,2017-05-19,49.0,AAL,Put,4.15,0.32092,46.91,0.24914442162902123,0.317668837014936,0.0032511629850640045
3758,2017-02-17,2017-05-19,50.0,AAL,Put,4.87,0.33187,46.91,0.24914442162902123,0.32460310954775295,0.0072668904522470434
3773,2017-02-17,2017-08-18,49.0,AAL,Put,5.4,0.33235,46.91,0.49828884325804246,0.3229091596585941,0.009440840341405854
3774,2017-02-17,2017-08-18,50.0,AAL,Put,6.0,0.32959,46.91,0.49828884325804246,0.3205351731594429,0.009054826840557084
3806,2017-02-17,2017-03-17,22.5,APEI,Put,1.1,0.7407100000000001,24.4,0.07665982203969883,0.7369137342175245,0.003796265782475605
3829,2017-02-17,2017-03-17,7.0,AMSC,Put,0.61,0.53225,6.62,0.07665982203969883,0.522952084793361,0.00929791520663903
3838,2017-02-17,2017-03-17,85.0,AMWD,Call,0.5,0.29502,77.75,0.07665982203969883,0.3014994152908922,-0.006479415290892188
3855,2017-02-17,2017-03-17,50.0,ABCB,Call,0.7,0.22079000000000001,48.75,0.07665982203969883,0.2233721243828778,-0.0025821243828777762
3871,2017-02-17,2017-02-24,172.5,AMGN,Call,1.8,0.14608,173.28999299999998,0.019164955509924708,0.14231302418920777,0.003766975810792217
3875,2017-02-17,2017-02-24,157.5,AMGN,Put,0.05,0.32261999999999996,173.28999299999998,0.019164955509924708,0.330293897059165,-0.007673897059165047
3879,2017-02-17,2017-02-24,167.5,AMGN,Put,0.17,0.17310999999999999,173.28999299999998,0.019164955509924708,0.18078185290505744,-0.007671852905057452
3891,2017-02-17,2017-03-03,177.5,AMGN,Call,0.62,0.15186,173.28999299999998,0.038329911019849415,0.15128816005017243,0.0005718399498275684
3894,2017-02-17,2017-03-03,185.0,AMGN,Call,0.12,0.2027,173.28999299999998,0.038329911019849415,0.19418577598116926,0.00851422401883073
3906,2017-02-17,2017-03-17,165.0,AMGN,Call,9.11,0.18275,173.28999299999998,0.07665982203969883,0.1837474716739972,-0.0009974716739971912
3907,2017-02-17,2017-03-17,170.0,AMGN,Call,5.61,0.19028,173.28999299999998,0.07665982203969883,0.19482206807879365,-0.0045420680787936485
3908,2017-02-17,2017-03-17,175.0,AMGN,Call,2.85,0.18829,173.28999299999998,0.07665982203969883,0.1878446316550263,0.0004453683449737178
3911,2017-02-17,2017-03-17,190.0,AMGN,Call,0.13,0.18586,173.28999299999998,0.07665982203969883,0.18347304583585455,0.002386954164145444
3914,2017-02-17,2017-03-24,162.5,AMGN,Call,11.37,0.1647,173.28999299999998,0.09582477754962354,0.17378830081725127,-0.00908830081725126
3929,2017-02-17,2017-03-03,167.5,AMGN,Put,0.55,0.18711,173.28999299999998,0.038329911019849415,0.18243926293507784,0.004670737064922159
3934,2017-02-17,2017-03-10,160.0,AMGN,Put,0.25,0.21871999999999997,173.28999299999998,0.057494866529774126,0.22061103205487698,-0.0018910320548770065
3935,2017-02-17,2017-03-10,162.5,AMGN,Put,0.39,0.21570999999999999,173.28999299999998,0.057494866529774126,0.20869590698566853,0.007014093014331452
3936,2017-02-17,2017-03-10,165.0,AMGN,Put,0.65,0.1972,173.28999299999998,0.057494866529774126,0.20105697425606295,-0.0038569742560629616
3944,2017-02-17,2017-03-17,170.0,AMGN,Put,2.4,0.20924,173.28999299999998,0.07665982203969883,0.20298064111557423,0.006259358884425775
3949,2017-02-17,2017-03-24,160.0,AMGN,Put,0.98,0.24996999999999997,173.28999299999998,0.09582477754962354,0.248420784555493,0.0015492154445069795
3950,2017-02-17,2017-03-24,162.5,AMGN,Put,1.11,0.22263000000000002,173.28999299999998,0.09582477754962354,0.22498539452499344,-0.0023553945249934205
3957,2017-02-17,2017-04-21,170.0,AMGN,Call,7.46,0.18702,173.28999299999998,0.17248459958932238,0.1961409378418476,-0.009120937841847615
3959,2017-02-17,2017-04-21,180.0,AMGN,Call,2.74,0.18003,173.28999299999998,0.17248459958932238,0.1845112430601158,-0.004481243060115797
3961,2017-02-17,2017-04-21,190.0,AMGN,Call,0.69,0.1713,173.28999299999998,0.17248459958932238,0.17717697519401654,-0.005876975194016532
3965,2017-02-17,2017-04-21,175.0,AMGN,Put,6.61,0.2055,173.28999299999998,0.17248459958932238,0.20106241157918803,0.004437588420811961
3966,2017-02-17,2017-04-21,180.0,AMGN,Put,9.4,0.18028,173.28999299999998,0.17248459958932238,0.18854721762181825,-0.008267217621818257
3980,2017-02-17,2017-06-16,180.0,AMGN,Put,13.9,0.24996999999999997,173.28999299999998,0.3258042436687201,0.25846209326118796,-0.008492093261187994
3990,2017-02-17,2017-07-21,160.0,AMGN,Put,4.9,0.24155,173.28999299999998,0.4216290212183436,0.2395145240734574,0.0020354759265425737
4020,2017-02-17,2019-01-18,175.0,AMGN,Put,29.65,0.31863,173.28999299999998,1.9164955509924708,0.31196027070109367,0.006669729298906357
4036,2017-02-17,2017-06-16,11.0,AMKR,Call,0.59,0.40946,10.05,0.3258042436687201,0.4133142742648498,-0.0038542742648497996
4041,2017-02-17,2017-09-15,10.0,AMKR,Put,1.5,0.51176,10.05,0.5749486652977412,0.5114200288517178,0.0003399711482822143
4054,2017-02-17,2017-03-17,27.5,AFSI,Put,0.95,0.28541,27.34,0.07665982203969883,0.28844922802818573,-0.0030392280281857365
4055,2017-02-17,2017-03-17,30.0,AFSI,Put,2.8,0.29945,27.34,0.07665982203969883,0.29560276387201256,0.00384723612798743
4072,2017-02-17,2017-03-17,85.0,ADI,Call,0.5,0.15031,82.480003,0.07665982203969883,0.15224649709125615,-0.0019364970912561508
4073,2017-02-17,2017-03-17,87.5,ADI,Call,0.18,0.16852999999999999,82.480003,0.07665982203969883,0.16441934036265693,0.004110659637343056
4075,2017-02-17,2017-03-17,75.0,ADI,Put,0.25,0.26394,82.480003,0.07665982203969883,0.2617312453367059,0.0022087546632941213
4077,2017-02-17,2017-03-17,80.0,ADI,Put,1.05,0.23045,82.480003,0.07665982203969883,0.23048165552609234,-3.165552609235567e-05
4086,2017-02-17,2017-06-16,75.0,ADI,Put,2.3,0.29832,82.480003,0.3258042436687201,0.29351069671975083,0.004809303280249144
4095,2017-02-17,2017-09-15,75.0,ADI,Put,3.41,0.28456,82.480003,0.5749486652977412,0.27614400059974387,0.008415999400256113
4096,2017-02-17,2017-09-15,77.5,ADI,Put,4.3,0.26521,82.480003,0.5749486652977412,0.2727474708081,-0.007537470808100022
4107,2017-02-17,2019-01-18,75.0,ADI,Call,9.2,0.08506,82.480003,1.9164955509924708,0.08712931849004335,-0.0020693184900433537
4108,2017-02-17,2019-01-18,77.5,ADI,Call,8.2,0.10323,82.480003,1.9164955509924708,0.10951731390378072,-0.00628731390378072
4166,2017-02-17,2017-06-16,45.0,ANIK,Put,1.85,0.33321,48.98,0.3258042436687201,0.32903562190767943,0.004174378092320574
4170,2017-02-17,2017-03-17,100.0,ANSS,Call,2.4,0.19875,100.269997,0.07665982203969883,0.2028088193765153,-0.0040588193765152825
4175,2017-02-17,2017-04-21,105.0,ANSS,Call,1.6,0.2003,100.269997,0.17248459958932238,0.20203122905513837,-0.0017312290551383669
4216,2017-02-17,2017-02-24,135.0,AAPL,Call,1.44,0.14737999999999998,135.720001,0.019164955509924708,0.1381089130154588,0.009271086984541183
4217,2017-02-17,2017-02-24,136.0,AAPL,Call,0.87,0.13276,135.720001,0.019164955509924708,0.13298945435963205,-0.00022945435963206418
4218,2017-02-17,2017-02-24,137.0,AAPL,Call,0.51,0.13192,135.720001,0.019164955509924708,0.13555849909607887,-0.0036384990960788566
4219,2017-02-17,2017-02-24,138.0,AAPL,Call,0.3,0.147,135.720001,0.019164955509924708,0.14203917533450394,0.00496082466549605
4222,2017-02-17,2017-02-24,141.0,AAPL,Call,0.06,0.17269,135.720001,0.019164955509924708,0.1635950056515877,0.009094994348412322
4223,2017-02-17,2017-02-24,142.0,AAPL,Call,0.04,0.17922000000000002,135.720001,0.019164955509924708,0.17433821405575245,0.004881785944247569
4224,2017-02-17,2017-02-24,143.0,AAPL,Call,0.03,0.19488,135.720001,0.019164955509924708,0.18755341872747622,0.00732658127252378
4232,2017-02-17,2017-02-24,124.0,AAPL,Put,0.03,0.30884,135.720001,0.019164955509924708,0.3027627881238014,0.006077211876198585
4235,2017-02-17,2017-02-24,127.0,AAPL,Put,0.04,0.24996999999999997,135.720001,0.019164955509924708,0.2431150164193251,0.006854983580674878
4236,2017-02-17,2017-02-24,128.0,AAPL,Put,0.04,0.21871999999999997,135.720001,0.019164955509924708,0.21870677395782068,1.3226042179292907e-05
4237,2017-02-17,2017-02-24,129.0,AAPL,Put,0.06,0.20325,135.720001,0.019164955509924708,0.20859336356807134,-0.005343363568071358
4238,2017-02-17,2017-02-24,130.0,AAPL,Put,0.06,0.19177,135.720001,0.019164955509924708,0.18240487530420169,0.00936512469579831
4240,2017-02-17,2017-02-24,132.0,AAPL,Put,0.14,0.15239,135.720001,0.019164955509924708,0.1578393120871634,-0.005449312087163399
4242,2017-02-17,2017-02-24,134.0,AAPL,Put,0.43,0.13928,135.720001,0.019164955509924708,0.14541379445290759,-0.006133794452907598
4245,2017-02-17,2017-02-24,137.0,AAPL,Put,1.85,0.13699,135.720001,0.019164955509924708,0.14643649068602926,-0.009446490686029263
4258,2017-02-17,2017-03-03,130.0,AAPL,Call,5.95,0.17202,135.720001,0.038329911019849415,0.17081341495213664,0.0012065850478633622
4259,2017-02-17,2017-03-03,131.0,AAPL,Call,4.87,0.13927,135.720001,0.038329911019849415,0.1300007959798687,0.009269204020131316
4260,2017-02-17,2017-03-03,132.0,AAPL,Call,4.15,0.15411,135.720001,0.038329911019849415,0.15691429223807163,-0.0028042922380716317
4261,2017-02-17,2017-03-03,133.0,AAPL,Call,3.35,0.156,135.720001,0.038329911019849415,0.1544539076712691,0.0015460923287309025
4262,2017-02-17,2017-03-03,134.0,AAPL,Call,2.61,0.15533,135.720001,0.038329911019849415,0.15066259125887982,0.004667408741120177
4265,2017-02-17,2017-03-03,137.0,AAPL,Call,1.09,0.16326,135.720001,0.038329911019849415,0.15412328466482095,0.009136715335179041
4268,2017-02-17,2017-03-03,140.0,AAPL,Call,0.36,0.16326,135.720001,0.038329911019849415,0.15847801383643045,0.004781986163569535
4269,2017-02-17,2017-03-03,141.0,AAPL,Call,0.23,0.14951,135.720001,0.038329911019849415,0.15863834829360812,-0.009128348293608118
4271,2017-02-17,2017-03-03,143.0,AAPL,Call,0.13,0.18024,135.720001,0.038329911019849415,0.17389355205523416,0.006346447944765854
4272,2017-02-17,2017-03-03,144.0,AAPL,Call,0.09,0.1829,135.720001,0.038329911019849415,0.17783565512218147,0.0050643448778185385
4273,2017-02-17,2017-03-03,145.0,AAPL,Call,0.07,0.18436,135.720001,0.038329911019849415,0.1855684532347378,-0.0012084532347378107
4280,2017-02-17,2017-03-10,128.0,AAPL,Call,7.83,0.13257,135.720001,0.057494866529774126,0.1408099146647156,-0.008239914664715603
4281,2017-02-17,2017-03-10,129.0,AAPL,Call,6.99,0.16662000000000002,135.720001,0.057494866529774126,0.1631555250060056,0.0034644749939944097
4282,2017-02-17,2017-03-10,130.0,AAPL,Call,6.02,0.15467999999999998,135.720001,0.057494866529774126,0.1495936218270809,0.0050863781729190705
4283,2017-02-17,2017-03-10,131.0,AAPL,Call,5.09,0.14356,135.720001,0.057494866529774126,0.1402932825294566,0.0032667174705433843
4285,2017-02-17,2017-03-10,133.0,AAPL,Call,3.7,0.15989,135.720001,0.057494866529774126,0.15795795545273095,0.0019320445472690573
4286,2017-02-17,2017-03-10,134.0,AAPL,Call,2.87,0.15050999999999998,135.720001,0.057494866529774126,0.14420860323298357,0.0063013967670164095
4289,2017-02-17,2017-03-10,137.0,AAPL,Call,1.36,0.14552,135.720001,0.057494866529774126,0.14697553524456552,-0.0014555352445655145
4290,2017-02-17,2017-03-10,138.0,AAPL,Call,1.1,0.16326,135.720001,0.057494866529774126,0.1548011429986228,0.00845885700137719
4292,2017-02-17,2017-03-10,140.0,AAPL,Call,0.6,0.15085,135.720001,0.057494866529774126,0.15646702646336152,-0.005617026463361513
4294,2017-02-17,2017-03-10,142.0,AAPL,Call,0.3,0.16022,135.720001,0.057494866529774126,0.1574906815221776,0.002729318477822401
4296,2017-02-17,2017-03-10,144.0,AAPL,Call,0.25,0.18386,135.720001,0.057494866529774126,0.18214650022855594,0.0017134997714440547
4297,2017-02-17,2017-03-10,145.0,AAPL,Call,0.14,0.17895999999999998,135.720001,0.057494866529774126,0.17319697893981456,0.005763021060185419
4298,2017-02-17,2017-03-10,146.0,AAPL,Call,0.09,0.18003,135.720001,0.057494866529774126,0.17171580700960576,0.008314192990394237
4301,2017-02-17,2017-03-17,135.0,AAPL,Call,2.75,0.14720999999999998,135.720001,0.07665982203969883,0.15681247423344857,-0.009602474233448594
4303,2017-02-17,2017-03-17,145.0,AAPL,Call,0.23,0.16779000000000002,135.720001,0.07665982203969883,0.16763579442340515,0.00015420557659487355
4309,2017-02-17,2017-03-24,128.0,AAPL,Call,8.11,0.14576,135.720001,0.09582477754962354,0.15443410047737516,-0.008674100477375157
4310,2017-02-17,2017-03-24,129.0,AAPL,Call,7.2,0.14298,135.720001,0.09582477754962354,0.15000885374320305,-0.007028853743203056
4314,2017-02-17,2017-03-24,133.0,AAPL,Call,4.14,0.15238,135.720001,0.09582477754962354,0.15108630912436738,0.0012936908756326082
4319,2017-02-17,2017-03-24,138.0,AAPL,Call,1.61,0.14627,135.720001,0.09582477754962354,0.15190170037385642,-0.0056317003738564075
4321,2017-02-17,2017-03-24,140.0,AAPL,Call,1.08,0.15467999999999998,135.720001,0.09582477754962354,0.15720022107416398,-0.0025202210741639974
4323,2017-02-17,2017-03-24,142.0,AAPL,Call,0.66,0.16702,135.720001,0.09582477754962354,0.15772902763274133,0.009290972367258676
4326,2017-02-17,2017-03-24,145.0,AAPL,Call,0.32,0.17028,135.720001,0.09582477754962354,0.162835153969355,0.0074448460306449915
4329,2017-02-17,2017-03-03,124.0,AAPL,Put,0.08,0.24996999999999997,135.720001,0.038329911019849415,0.2499981421715357,-2.8142171535738836e-05
4331,2017-02-17,2017-03-03,126.0,AAPL,Put,0.1,0.21871999999999997,135.720001,0.038329911019849415,0.22183960674738146,-0.003119606747381487
4334,2017-02-17,2017-03-03,129.0,AAPL,Put,0.2,0.18299,135.720001,0.038329911019849415,0.19182311596523605,-0.008833115965236032
4335,2017-02-17,2017-03-03,130.0,AAPL,Put,0.26,0.18941,135.720001,0.038329911019849415,0.1823951422557012,0.0070148577442988025
4339,2017-02-17,2017-03-03,134.0,AAPL,Put,0.96,0.15545,135.720001,0.038329911019849415,0.16060732734331495,-0.005157327343314949
4340,2017-02-17,2017-03-03,135.0,AAPL,Put,1.3,0.14628,135.720001,0.038329911019849415,0.15572205658827543,-0.009442056588275433
4348,2017-02-17,2017-03-10,124.0,AAPL,Put,0.13,0.21871999999999997,135.720001,0.057494866529774126,0.22348803635395698,-0.004768036353957006
4349,2017-02-17,2017-03-10,125.0,AAPL,Put,0.14,0.21659,135.720001,0.057494866529774126,0.21041163337940916,0.006178366620590847
4356,2017-02-17,2017-03-10,132.0,AAPL,Put,0.77,0.16095,135.720001,0.057494866529774126,0.16759853569965444,-0.006648535699654429
4358,2017-02-17,2017-03-10,134.0,AAPL,Put,1.35,0.15711,135.720001,0.057494866529774126,0.16389792806876458,-0.006787928068764576
4360,2017-02-17,2017-03-10,136.0,AAPL,Put,2.23,0.16354000000000002,135.720001,0.057494866529774126,0.16218526805460087,0.0013547319453991458
4362,2017-02-17,2017-03-10,138.0,AAPL,Put,3.5,0.16145,135.720001,0.057494866529774126,0.16814442416944175,-0.006694424169441743
4382,2017-02-17,2017-03-24,135.0,AAPL,Put,2.33,0.16118,135.720001,0.09582477754962354,0.16182871018827527,-0.000648710188275281
4387,2017-02-17,2017-03-24,140.0,AAPL,Put,5.76,0.19229000000000002,135.720001,0.09582477754962354,0.1895303984201756,0.002759601579824411
4395,2017-02-17,2017-04-21,130.0,AAPL,Put,1.52,0.17010999999999998,135.720001,0.17248459958932238,0.1697463352320493,0.0003636647679506888
4398,2017-02-17,2017-04-21,145.0,AAPL,Put,10.2,0.1665,135.720001,0.17248459958932238,0.17618378922634392,-0.009683789226343914
4402,2017-02-17,2017-05-19,140.0,AAPL,Call,3.35,0.1922,135.720001,0.24914442162902123,0.18759252205200128,0.004607477947998734
4403,2017-02-17,2017-05-19,145.0,AAPL,Call,1.86,0.19369,135.720001,0.24914442162902123,0.1859187395166383,0.007771260483361714
4404,2017-02-17,2017-05-19,125.0,AAPL,Put,1.7,0.21871999999999997,135.720001,0.24914442162902123,0.21275170372973762,0.005968296270262352
4413,2017-02-17,2017-06-16,145.0,AAPL,Call,2.36,0.17693,135.720001,0.3258042436687201,0.1815579066897054,-0.004627906689705391
4423,2017-02-17,2017-07-21,145.0,AAPL,Call,3.2,0.19166,135.720001,0.4216290212183436,0.1863234723714423,0.005336527628557686
4426,2017-02-17,2017-07-21,135.0,AAPL,Put,6.56,0.20447,135.720001,0.4216290212183436,0.2014367421361395,0.0030332578638605223
4435,2017-02-17,2017-10-20,130.0,AAPL,Put,7.15,0.23299,135.720001,0.6707734428473648,0.22939535665500543,0.003594643344994569
4444,2017-02-17,2017-11-17,125.0,AAPL,Put,6.2,0.24973,135.720001,0.7474332648870636,0.24327064769750095,0.006459352302499055
4464,2017-02-17,2018-06-15,125.0,AAPL,Put,10.29,0.26568,135.720001,1.322381930184805,0.259067708029762,0.006612291970238049
4466,2017-02-17,2018-06-15,135.0,AAPL,Put,14.52,0.25589,135.720001,1.322381930184805,0.2482231245812737,0.007666875418726293
4490,2017-02-17,2017-02-24,35.0,AMAT,Call,0.79,0.17748,35.669998,0.019164955509924708,0.18279837786394737,-0.005318377863947371
4491,2017-02-17,2017-02-24,35.5,AMAT,Call,0.45,0.17647000000000002,35.669998,0.019164955509924708,0.18146698428609043,-0.004996984286090411
4492,2017-02-17,2017-02-24,36.0,AMAT,Call,0.22,0.1847,35.669998,0.019164955509924708,0.1818916646152512,0.0028083353847488113
4496,2017-02-17,2017-02-24,38.0,AMAT,Call,0.02,0.26044,35.669998,0.019164955509924708,0.2573199160542582,0.003120083945741814
4504,2017-02-17,2017-02-24,35.0,AMAT,Put,0.14,0.19022,35.669998,0.019164955509924708,0.19834003054711602,-0.00812003054711602
4506,2017-02-17,2017-02-24,36.0,AMAT,Put,0.56,0.18615,35.669998,0.019164955509924708,0.18912911189545512,-0.0029791118954551055
4516,2017-02-17,2017-03-03,35.0,AMAT,Call,0.95,0.20347,35.669998,0.038329911019849415,0.19797014574578597,0.005499854254214037
4517,2017-02-17,2017-03-03,35.5,AMAT,Call,0.62,0.1804,35.669998,0.038329911019849415,0.1895997013343741,-0.009199701334374089
4518,2017-02-17,2017-03-03,36.0,AMAT,Call,0.4,0.19141,35.669998,0.038329911019849415,0.19525848059856898,-0.0038484805985689874
4527,2017-02-17,2017-03-10,34.5,AMAT,Call,1.43,0.19596,35.669998,0.057494866529774126,0.2039370174316001,-0.007977017431600092
4533,2017-02-17,2017-03-10,37.5,AMAT,Call,0.14,0.1984,35.669998,0.057494866529774126,0.201946455417784,-0.0035464554177840057
4534,2017-02-17,2017-03-10,38.0,AMAT,Call,0.07,0.20087,35.669998,0.057494866529774126,0.19442450728092908,0.006445492719070911
4548,2017-02-17,2017-03-24,37.0,AMAT,Call,0.37,0.20114,35.669998,0.09582477754962354,0.1948403879214321,0.006299612078567912
4550,2017-02-17,2017-03-24,38.0,AMAT,Call,0.18,0.19891,35.669998,0.09582477754962354,0.19826698386168673,0.0006430161383132738
4551,2017-02-17,2017-03-24,38.5,AMAT,Call,0.14,0.20958000000000002,35.669998,0.09582477754962354,0.20806779408303655,0.001512205916963466
4557,2017-02-17,2017-03-03,35.0,AMAT,Put,0.3,0.21871999999999997,35.669998,0.038329911019849415,0.20883750861685357,0.009882491383146397
4558,2017-02-17,2017-03-03,35.5,AMAT,Put,0.45,0.19965,35.669998,0.038329911019849415,0.19206903925805918,0.007580960741940812
4559,2017-02-17,2017-03-03,36.0,AMAT,Put,0.72,0.20064,35.669998,0.038329911019849415,0.19411793495237462,0.006522065047625397
4571,2017-02-17,2017-03-17,35.0,AMAT,Put,0.54,0.21871999999999997,35.669998,0.07665982203969883,0.21471545005624748,0.004004549943752489
4582,2017-02-17,2017-03-24,36.0,AMAT,Put,1.1,0.21156,35.669998,0.09582477754962354,0.21143869853403985,0.00012130146596014968
4590,2017-02-17,2017-04-21,37.0,AMAT,Call,0.81,0.22336999999999999,35.669998,0.17248459958932238,0.22640402770775936,-0.0030340277077593736
4591,2017-02-17,2017-04-21,38.0,AMAT,Call,0.47,0.21511999999999998,35.669998,0.17248459958932238,0.21498994967260032,0.0001300503273996556
4593,2017-02-17,2017-04-21,33.0,AMAT,Put,0.44,0.2488,35.669998,0.17248459958932238,0.24514719123544737,0.003652808764552623
4595,2017-02-17,2017-04-21,35.0,AMAT,Put,1.0,0.21871999999999997,35.669998,0.17248459958932238,0.22576557581487677,-0.007045575814876803
4596,2017-02-17,2017-04-21,36.0,AMAT,Put,1.47,0.21871999999999997,35.669998,0.17248459958932238,0.22167350696690946,-0.0029535069669094915
4605,2017-02-17,2017-07-21,38.0,AMAT,Call,1.37,0.24996999999999997,35.669998,0.4216290212183436,0.24412662991380885,0.005843370086191124
4607,2017-02-17,2017-07-21,33.0,AMAT,Put,1.34,0.28539000000000003,35.669998,0.4216290212183436,0.27874181840161427,0.006648181598385761
4609,2017-02-17,2017-07-21,35.0,AMAT,Put,1.96,0.24829,35.669998,0.4216290212183436,0.25323579866380996,-0.004945798663809953
4662,2017-02-17,2017-03-17,85.0,ACGL,Put,0.3,0.2741,94.019997,0.07665982203969883,0.2772726608236563,-0.0031726608236563036
4667,2017-02-17,2017-06-16,100.0,ACGL,Call,0.7,0.11667999999999999,94.019997,0.3258042436687201,0.12030168138153485,-0.003621681381534861
4682,2017-02-17,2017-08-18,17.0,APLP,Call,2.78,0.46285,17.9,0.49828884325804246,0.46631370911200165,-0.003463709112001667
4692,2017-02-17,2017-06-16,20.0,ACAT,Call,0.05,0.10189,18.549999,0.3258042436687201,0.09943609657057195,0.002453903429428042
4709,2017-02-17,2017-03-17,17.0,ARCC,Put,0.15,0.21335,17.66,0.07665982203969883,0.2077467900380735,0.0056032099619265086
4710,2017-02-17,2017-03-17,18.0,ARCC,Put,0.74,0.27933,17.66,0.07665982203969883,0.28330633453151777,-0.0039763345315177445
4724,2017-02-17,2017-06-16,12.0,ARRY,Put,2.3,0.74497,11.37,0.3258042436687201,0.7505479397514145,-0.005577939751414518
4727,2017-02-17,2017-07-21,11.0,ARRY,Put,2.05,0.78663,11.37,0.4216290212183436,0.782704670637032,0.0039253293629680774
4732,2017-02-17,2018-01-19,12.0,ARRY,Call,2.8,0.69816,11.37,0.919917864476386,0.7035178767546322,-0.005357876754632174
4762,2017-02-17,2017-09-15,35.0,ARTNA,Call,0.72,0.17442,32.389998999999996,0.5749486652977412,0.16583980243012875,0.008580197569871245
4767,2017-02-17,2017-09-15,5.0,ASNA,Call,0.95,0.59241,5.11,0.5749486652977412,0.5853196659154501,0.007090334084549843
