ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate
"Feb 17, 2017",54.5,AMBA,Call,0.91,0.21,0.60,1.15,38,106,1.0,0.0,0.0,-0.00834,0.0,1.53125,2017-02-17
"Feb 17, 2017",55.0,AMBA,Call,0.41,-0.09,0.30,0.60,582,4728,1.0,0.0,0.0,-0.00842,0.0,0.05559,2017-02-17
"Feb 17, 2017",55.5,AMBA,Call,0.05,-0.15,,0.15,81,145,0.42731,1.0,0.0,-40.1605,0.0,1.98803,2017-02-17
"Feb 24, 2017",50.0,AMBA,Call,5.67,,4.90,5.90,0,81,1.0,0.0,0.00953,-0.00765,0.0,0.03235,2017-02-17
"Feb 24, 2017",50.5,AMBA,Call,3.30,,4.00,5.90,0,1,1.0,0.0,0.00962,-0.00772,0.0,0.02105,2017-02-17
"Feb 24, 2017",51.0,AMBA,Call,4.32,,3.90,5.10,0,86,1.0,0.0,0.00972,-0.0078,0.0,0.02486,2017-02-17
"Feb 24, 2017",51.5,AMBA,Call,1.10,,2.95,4.50,0,5,1.0,0.0,0.00981,-0.00788,0.0,0.03235,2017-02-17
"Feb 24, 2017",52.0,AMBA,Call,3.50,,1.60,4.70,0,55,1.0,0.0,0.00991,-0.00795,0.0,0.08281,2017-02-17
"Feb 24, 2017",52.5,AMBA,Call,3.08,0.09,2.70,3.40,10,18,1.0,0.0,0.01,-0.00803,0.0,0.09421,2017-02-17
"Feb 24, 2017",53.0,AMBA,Call,2.30,,2.35,2.75,0,23,1.0,0.0,0.0101,-0.00811,0.0,0.08281,2017-02-17
"Feb 24, 2017",53.5,AMBA,Call,2.40,,1.80,2.35,2,30,0.99154,0.02206,0.0101,-0.00992,0.00187,0.05596,2017-02-17
"Feb 24, 2017",54.0,AMBA,Call,1.93,0.19,1.60,1.95,42,80,1.0,0.0,0.01029,-0.00826,0.0,0.09554,2017-02-17
"Feb 24, 2017",54.5,AMBA,Call,1.55,,1.35,1.55,0,20,0.82046,0.18624,0.00846,-0.0376,0.01912,0.1874,2017-02-17
"Feb 24, 2017",55.0,AMBA,Call,1.07,-0.07,1.05,1.25,55,110,0.67945,0.20594,0.00701,-0.0575,0.02936,0.21836,2017-02-17
"Feb 24, 2017",55.5,AMBA,Call,0.80,-0.27,0.80,0.95,37,64,0.57316,0.23782,0.00594,-0.06062,0.02973,0.24769,2017-02-17
"Feb 24, 2017",56.0,AMBA,Call,0.77,0.17,0.55,0.70,29,659,0.46091,0.23818,0.0048,-0.06083,0.03012,0.22697,2017-02-17
"Feb 24, 2017",56.5,AMBA,Call,0.42,-0.07,0.40,0.50,23,44,0.3579,0.20791,0.00373,-0.05875,0.03047,0.26367,2017-02-17
"Feb 24, 2017",57.0,AMBA,Call,0.30,-0.30,0.25,0.40,418,115,0.27866,0.17511,0.0029,-0.06039,0.03073,0.24666,2017-02-17
"Feb 24, 2017",57.5,AMBA,Call,0.27,-0.01,0.15,0.25,1,62,0.15883,0.14759,0.00167,-0.03353,0.02093,0.18244,2017-02-17
"Feb 24, 2017",58.0,AMBA,Call,0.29,,0.10,0.25,0,24,0.17608,0.11574,0.00184,-0.04857,0.02081,0.28198,2017-02-17
"Feb 24, 2017",58.5,AMBA,Call,0.14,,0.05,0.15,0,26,0.09892,0.08642,0.00104,-0.03204,0.02107,0.27955,2017-02-17
"Feb 24, 2017",59.0,AMBA,Call,0.05,,0.05,0.25,0,21,0.11593,0.0763,0.00121,-0.04319,0.02102,0.34347,2017-02-17
"Feb 24, 2017",60.0,AMBA,Call,0.30,,,0.25,0,38,0.10859,0.05807,0.00112,-0.05242,0.0211,0.47717,2017-02-17
"Feb 24, 2017",61.0,AMBA,Call,0.01,,,0.30,0,8,0.11235,0.04795,0.00115,-0.06589,0.02119,0.56528,2017-02-17
"Feb 10, 2017",54.5,AMBA,Put,0.10,,,,0,64,-0.3839,1.0,0.0,-27.47398,0.0,1.99104,2017-02-17
"Feb 10, 2017",55.0,AMBA,Put,0.55,,,,0,0,-0.97855,0.23476,0.0,-4.19818,0.0,1.99817,2017-02-17
"Feb 17, 2017",55.5,AMBA,Put,0.63,0.23,,0.25,10,36,-0.57245,1.0,0.0,-40.29656,0.0,1.99394,2017-02-17
"Feb 24, 2017",50.0,AMBA,Put,0.18,0.01,,0.40,26,70,-0.09961,0.03557,-0.00097,-0.0721,0.01865,0.72435,2017-02-17
"Feb 24, 2017",50.5,AMBA,Put,0.22,,,0.45,0,3,-0.0764,0.03635,-0.00082,-0.04924,0.008,0.53683,2017-02-17
"Feb 24, 2017",51.0,AMBA,Put,0.10,,,0.30,0,11,-0.10018,0.04379,-0.00097,-0.05899,0.01879,0.53184,2017-02-17
"Feb 24, 2017",51.5,AMBA,Put,0.07,-0.33,,0.15,1,10,-0.1107,0.05051,-0.00108,-0.05781,0.01887,0.53337,2017-02-17
"Feb 24, 2017",52.0,AMBA,Put,0.31,,,0.35,0,221,-0.13867,0.0601,-0.00139,-0.06516,0.01898,0.43167,2017-02-17
"Feb 24, 2017",52.5,AMBA,Put,0.14,-0.09,0.05,0.25,10,76,-0.09971,0.06529,-0.00095,-0.03922,0.01893,0.3621,2017-02-17
"Feb 24, 2017",53.0,AMBA,Put,0.30,,0.10,0.25,0,37,-0.12619,0.08193,-0.00124,-0.04189,0.01903,0.34647,2017-02-17
"Feb 24, 2017",53.5,AMBA,Put,0.30,,0.20,0.30,131,22,-0.16795,0.10365,-0.00169,-0.04889,0.01917,0.35195,2017-02-17
"Feb 24, 2017",54.0,AMBA,Put,0.40,-0.10,0.30,0.45,13,47,-0.22871,0.12442,-0.00233,-0.06459,0.01942,0.31912,2017-02-17
"Feb 24, 2017",54.5,AMBA,Put,0.48,-0.17,0.45,0.60,7,34,-0.31335,0.12908,-0.00294,-0.07942,0.02935,0.39827,2017-02-17
"Feb 24, 2017",55.0,AMBA,Put,0.70,-0.25,0.60,0.75,89,68,-0.36841,0.15578,-0.00353,-0.07328,0.02954,0.35515,2017-02-17
"Feb 24, 2017",55.5,AMBA,Put,0.85,-0.38,0.85,1.05,6,43,-0.44983,0.15265,-0.00438,-0.08767,0.02981,0.31457,2017-02-17
"Feb 24, 2017",56.0,AMBA,Put,1.43,,1.10,1.35,0,13,-0.52331,0.1593,-0.00446,-0.08429,0.03006,0.37011,2017-02-17
"Feb 24, 2017",56.5,AMBA,Put,2.06,,1.45,1.65,0,50,-0.58857,0.14155,-0.00521,-0.08547,0.03028,0.35664,2017-02-17
"Feb 24, 2017",57.0,AMBA,Put,3.15,,1.70,2.00,0,5,-0.65135,0.13077,-0.0058,-0.08328,0.03045,0.43698,2017-02-17
"Feb 24, 2017",57.5,AMBA,Put,6.65,,1.35,2.90,0,8,-0.7508,0.13608,-0.0055,-0.06215,0.02056,0.36,2017-02-17
"Feb 24, 2017",59.5,AMBA,Put,10.70,,3.70,4.90,0,12,-0.7833,0.06959,-0.00627,-0.1003,0.02081,0.55242,2017-02-17
"Feb 24, 2017",60.0,AMBA,Put,8.34,,3.60,5.40,0,10,-0.83012,0.06337,-0.00653,-0.07801,0.02086,0.4938,2017-02-17
"Mar 03, 2017",50.0,AMBA,Call,5.80,-0.31,5.70,6.20,1,95,0.92872,0.03185,0.01751,-0.03224,0.0111,0.40931,2017-02-17
"Mar 03, 2017",50.5,AMBA,Call,2.95,,5.00,6.70,0,0,0.84432,0.04174,0.01577,-0.06234,0.02639,0.55011,2017-02-17
"Mar 03, 2017",51.0,AMBA,Call,4.65,,4.50,5.70,0,15,0.8896,0.04429,0.01702,-0.0399,0.02626,0.42352,2017-02-17
"Mar 03, 2017",51.5,AMBA,Call,4.60,,4.40,5.80,0,45,0.79679,0.05041,0.01506,-0.07503,0.02675,0.57704,2017-02-17
"Mar 03, 2017",52.0,AMBA,Call,3.90,,4.10,4.80,0,21,0.81496,0.05918,0.01572,-0.05714,0.02675,0.47402,2017-02-17
"Mar 03, 2017",52.5,AMBA,Call,3.65,,3.70,4.30,0,45,0.78275,0.06536,0.01518,-0.06493,0.02696,0.46779,2017-02-17
"Mar 03, 2017",53.0,AMBA,Call,3.53,-0.44,3.50,3.90,1,46,0.7462,0.06975,0.01453,-0.07088,0.04076,0.49297,2017-02-17
"Mar 03, 2017",53.5,AMBA,Call,3.55,,3.10,3.60,0,11,0.69363,0.06874,0.01347,-0.08019,0.0411,0.47808,2017-02-17
"Mar 03, 2017",54.0,AMBA,Call,2.98,,2.80,3.30,0,85,0.66529,0.07636,0.01304,-0.07706,0.04133,0.49518,2017-02-17
"Mar 03, 2017",54.5,AMBA,Call,3.02,,2.40,3.00,0,25,0.62597,0.08034,0.01233,-0.07936,0.04161,0.41324,2017-02-17
"Mar 03, 2017",55.0,AMBA,Call,2.40,0.11,2.35,2.55,61,106,0.58552,0.08357,0.01158,-0.08251,0.0419,0.4299,2017-02-17
"Mar 03, 2017",55.5,AMBA,Call,2.23,-0.11,2.10,2.35,3,40,0.54521,0.08618,0.01083,-0.08624,0.04219,0.46944,2017-02-17
"Mar 03, 2017",56.0,AMBA,Call,2.00,0.15,1.85,2.10,10,12,0.50553,0.08712,0.01008,-0.08598,0.04247,0.46758,2017-02-17
"Mar 03, 2017",56.5,AMBA,Call,1.70,,1.50,1.90,0,2,0.46952,0.0808,0.00935,-0.08784,0.04274,0.48015,2017-02-17
"Mar 03, 2017",57.0,AMBA,Call,1.55,0.09,1.45,1.70,1,39,0.42526,0.08344,0.00852,-0.08002,0.04304,0.50617,2017-02-17
"Mar 03, 2017",57.5,AMBA,Call,1.40,0.15,1.25,1.60,14,47,0.39968,0.07422,0.00797,-0.08619,0.04326,0.51389,2017-02-17
"Mar 03, 2017",58.0,AMBA,Call,1.20,-0.13,1.05,1.35,20,56,0.36498,0.0718,0.00729,-0.08452,0.04352,0.48121,2017-02-17
"Mar 03, 2017",59.0,AMBA,Call,0.85,-0.21,0.75,0.95,26,2,0.27491,0.07198,0.00557,-0.0731,0.04365,0.48182,2017-02-17
"Mar 03, 2017",60.0,AMBA,Call,0.60,-0.20,0.55,0.85,15,62,0.22816,0.06168,0.00462,-0.06469,0.02977,0.4998,2017-02-17
"Mar 03, 2017",61.0,AMBA,Call,0.53,,0.40,0.65,20,0,0.16666,0.05183,0.0034,-0.04999,0.03018,0.50852,2017-02-17
"Mar 10, 2017",53.0,AMBA,Call,3.63,,3.60,4.20,0,1,0.70408,0.05707,0.02016,-0.06375,0.04993,0.40866,2017-02-17
"Mar 10, 2017",54.0,AMBA,Call,3.20,,2.90,3.60,0,23,0.64255,0.06211,0.01856,-0.06691,0.0506,0.44298,2017-02-17
"Mar 10, 2017",54.5,AMBA,Call,2.61,,2.80,3.30,0,1,0.60963,0.06327,0.01766,-0.07015,0.05096,0.43178,2017-02-17
"Mar 10, 2017",55.0,AMBA,Call,2.55,,2.60,2.90,0,43,0.58337,0.07394,0.01716,-0.06377,0.05127,0.41681,2017-02-17
"Mar 10, 2017",55.5,AMBA,Call,2.10,,2.15,2.70,0,11,0.54808,0.07719,0.01622,-0.06531,0.05164,0.41909,2017-02-17
"Mar 10, 2017",56.0,AMBA,Call,2.10,,2.05,2.45,0,19,0.51273,0.07768,0.01523,-0.06541,0.052,0.44871,2017-02-17
"Mar 10, 2017",56.5,AMBA,Call,1.10,,1.65,2.20,0,1,0.47931,0.07391,0.01423,-0.06554,0.05236,0.41112,2017-02-17
"Mar 10, 2017",57.0,AMBA,Call,1.80,0.13,1.70,1.95,1,5,0.44689,0.07105,0.01327,-0.06507,0.0527,0.4095,2017-02-17
"Mar 10, 2017",57.5,AMBA,Call,1.65,-0.05,1.50,1.75,1,7,0.41893,0.06675,0.01242,-0.06638,0.05302,0.45224,2017-02-17
"Mar 10, 2017",58.0,AMBA,Call,1.40,,1.25,1.60,0,11,0.39815,0.06118,0.01176,-0.07002,0.05328,0.45036,2017-02-17
"Mar 10, 2017",58.5,AMBA,Call,1.30,,1.10,1.45,0,11,0.37288,0.05865,0.01101,-0.07033,0.05358,0.4587,2017-02-17
"Mar 10, 2017",59.0,AMBA,Call,1.36,,0.95,1.30,0,0,0.31692,0.06376,0.00951,-0.05976,0.05409,0.47034,2017-02-17
"Mar 10, 2017",59.5,AMBA,Call,1.04,,0.85,1.20,0,10,0.29764,0.05965,0.00892,-0.06189,0.05434,0.46781,2017-02-17
"Mar 10, 2017",60.0,AMBA,Call,1.00,,0.75,1.05,0,30,0.24239,0.06109,0.00736,-0.04783,0.03666,0.46122,2017-02-17
"Mar 10, 2017",61.0,AMBA,Call,0.70,,0.55,1.80,0,3,0.27516,0.04695,0.00814,-0.07358,0.03661,0.517,2017-02-17
"Mar 17, 2017",50.0,AMBA,Call,6.38,-0.26,6.00,6.50,7,282,0.8862,0.03579,0.03301,-0.02782,0.03616,0.34801,2017-02-17
"Mar 17, 2017",52.5,AMBA,Call,4.59,0.39,4.30,4.60,2,511,0.74027,0.05509,0.02816,-0.04698,0.05691,0.43855,2017-02-17
"Mar 17, 2017",55.0,AMBA,Call,2.94,0.17,2.90,3.20,348,589,0.58219,0.06632,0.0226,-0.05443,0.05909,0.42387,2017-02-17
"Mar 17, 2017",57.5,AMBA,Call,1.85,0.21,1.75,1.95,117,342,0.4349,0.06055,0.01701,-0.05661,0.06116,0.36159,2017-02-17
"Mar 17, 2017",60.0,AMBA,Call,1.05,0.05,1.00,1.15,71,1054,0.27786,0.05716,0.01111,-0.04688,0.04223,0.37928,2017-02-17
"Mar 24, 2017",50.0,AMBA,Call,6.47,,5.70,7.00,0,3,0.88413,0.03567,0.04112,-0.024,0.04004,0.34704,2017-02-17
"Mar 24, 2017",51.0,AMBA,Call,5.81,,5.00,6.30,0,1,0.82827,0.04511,0.03888,-0.03038,0.04097,0.34946,2017-02-17
"Mar 24, 2017",52.0,AMBA,Call,3.22,,4.60,5.30,0,15,0.77183,0.05207,0.03656,-0.03784,0.06281,0.40888,2017-02-17
"Mar 24, 2017",52.5,AMBA,Call,4.64,,4.40,5.00,0,3,0.72026,0.04974,0.03383,-0.04384,0.06361,0.43028,2017-02-17
"Mar 24, 2017",53.0,AMBA,Call,4.32,,4.10,4.60,0,6,0.69521,0.0524,0.03284,-0.04415,0.06406,0.41136,2017-02-17
"Mar 24, 2017",53.5,AMBA,Call,4.00,,3.80,4.20,0,2,0.66825,0.05485,0.03173,-0.04479,0.06453,0.37021,2017-02-17
"Mar 24, 2017",54.0,AMBA,Call,3.99,,3.40,4.00,0,2,0.63656,0.05508,0.03025,-0.0475,0.06506,0.37717,2017-02-17
"Mar 24, 2017",54.5,AMBA,Call,3.36,,3.10,3.70,0,2,0.61682,0.06387,0.0298,-0.04326,0.06544,0.39633,2017-02-17
"Mar 24, 2017",55.0,AMBA,Call,3.02,,2.95,3.40,0,8,0.58215,0.06088,0.02804,-0.04815,0.06601,0.36651,2017-02-17
"Mar 24, 2017",55.5,AMBA,Call,3.10,,2.80,3.10,5,0,0.55338,0.06398,0.02685,-0.04851,0.06651,0.33402,2017-02-17
"Mar 24, 2017",56.0,AMBA,Call,2.69,0.46,2.35,2.90,4,3,0.52161,0.07254,0.02568,-0.04354,0.06705,0.36297,2017-02-17
"Mar 24, 2017",56.5,AMBA,Call,2.52,,2.15,2.65,0,1,0.49249,0.06639,0.02413,-0.04545,0.06754,0.3645,2017-02-17
"Mar 24, 2017",57.0,AMBA,Call,2.30,,2.15,2.45,2,0,0.46648,0.06186,0.02278,-0.04688,0.06799,0.38917,2017-02-17
"Mar 24, 2017",57.5,AMBA,Call,2.07,-0.13,1.95,2.20,4,3,0.43827,0.06042,0.02144,-0.04619,0.06848,0.34739,2017-02-17
"Mar 24, 2017",60.0,AMBA,Call,4.75,,1.10,1.35,0,47,0.28149,0.05731,0.01408,-0.03837,0.0493,0.3947,2017-02-17
"Mar 03, 2017",50.0,AMBA,Put,0.85,,0.40,0.65,0,90,-0.143,0.03778,-0.00296,-0.05378,0.02625,0.63905,2017-02-17
"Mar 03, 2017",50.5,AMBA,Put,4.00,,0.50,0.70,0,6,-0.16235,0.04189,-0.00339,-0.05806,0.02641,0.57633,2017-02-17
"Mar 03, 2017",51.0,AMBA,Put,0.74,,0.55,0.95,0,33,-0.21048,0.04406,-0.00454,-0.08193,0.02668,0.56037,2017-02-17
"Mar 03, 2017",51.5,AMBA,Put,0.80,-0.42,0.65,0.95,1,6,-0.20791,0.05015,-0.00443,-0.07019,0.02677,0.53807,2017-02-17
"Mar 03, 2017",52.0,AMBA,Put,1.05,,0.80,1.15,0,65,-0.23996,0.05281,-0.00447,-0.08111,0.04045,0.57129,2017-02-17
"Mar 03, 2017",52.5,AMBA,Put,4.86,,0.90,1.30,0,19,-0.27269,0.0545,-0.00524,-0.08506,0.0407,0.58506,2017-02-17
"Mar 03, 2017",53.0,AMBA,Put,1.25,,1.05,1.55,0,26,-0.30815,0.05506,-0.00608,-0.09147,0.04096,0.62065,2017-02-17
"Mar 03, 2017",53.5,AMBA,Put,1.25,-0.53,1.25,1.60,6,35,-0.33184,0.05965,-0.00661,-0.08897,0.04119,0.57699,2017-02-17
"Mar 03, 2017",54.0,AMBA,Put,2.05,,1.45,1.75,0,111,-0.36793,0.05887,-0.00749,-0.09765,0.04145,0.52671,2017-02-17
"Mar 03, 2017",54.5,AMBA,Put,2.50,,1.65,2.10,0,54,-0.39187,0.06665,-0.00798,-0.09039,0.04168,0.56405,2017-02-17
"Mar 03, 2017",55.0,AMBA,Put,2.10,-0.11,1.95,2.25,212,75,-0.42489,0.06858,-0.00868,-0.09396,0.04194,0.55193,2017-02-17
"Mar 03, 2017",55.5,AMBA,Put,2.39,,2.10,2.50,0,1,-0.45778,0.06618,-0.00913,-0.1046,0.04219,0.51485,2017-02-17
"Mar 03, 2017",57.0,AMBA,Put,3.95,,2.95,3.30,0,7,-0.54489,0.06188,-0.01009,-0.10389,0.04291,0.53254,2017-02-17
"Mar 03, 2017",58.5,AMBA,Put,4.15,,3.90,4.40,1,0,-0.64058,0.06113,-0.0121,-0.09089,0.04359,0.59843,2017-02-17
"Mar 10, 2017",50.0,AMBA,Put,0.90,-0.45,0.55,0.85,50,3,-0.18059,0.03718,-0.0058,-0.05098,0.03211,0.49197,2017-02-17
"Mar 10, 2017",51.0,AMBA,Put,1.05,,0.75,1.10,0,10,-0.22058,0.04254,-0.00685,-0.06077,0.0331,0.53072,2017-02-17
"Mar 10, 2017",52.0,AMBA,Put,1.35,,1.00,1.25,0,10,-0.27292,0.04574,-0.008,-0.06676,0.04948,0.49878,2017-02-17
"Mar 10, 2017",52.5,AMBA,Put,1.83,,1.05,1.50,0,5,-0.28861,0.04995,-0.00851,-0.06343,0.04973,0.53137,2017-02-17
"Mar 10, 2017",53.0,AMBA,Put,1.70,,1.35,1.60,0,17,-0.32872,0.04732,-0.01004,-0.07369,0.05011,0.52878,2017-02-17
"Mar 10, 2017",53.5,AMBA,Put,1.68,-0.32,1.50,1.80,51,3,-0.33402,0.05776,-0.01004,-0.06074,0.05032,0.49055,2017-02-17
"Mar 10, 2017",54.0,AMBA,Put,2.15,,1.70,2.10,0,10,-0.37321,0.05405,-0.01154,-0.07104,0.0507,0.52014,2017-02-17
"Mar 10, 2017",55.0,AMBA,Put,2.74,,2.10,2.60,0,15,-0.42723,0.05835,-0.01324,-0.07378,0.05133,0.51991,2017-02-17
"Mar 17, 2017",50.0,AMBA,Put,0.85,-0.05,0.80,0.95,71,142,-0.18017,0.03696,-0.00771,-0.03813,0.03683,0.46533,2017-02-17
"Mar 17, 2017",52.5,AMBA,Put,1.50,-0.03,1.45,1.65,20,39,-0.3116,0.04313,-0.01266,-0.05783,0.05735,0.52665,2017-02-17
"Mar 17, 2017",55.0,AMBA,Put,2.69,0.29,2.45,2.70,1670,69,-0.42692,0.05397,-0.01751,-0.05962,0.05917,0.55187,2017-02-17
"Mar 17, 2017",57.5,AMBA,Put,3.80,-0.10,3.80,4.20,1400,19,-0.54864,0.05111,-0.02088,-0.06067,0.061,0.46469,2017-02-17
"Mar 17, 2017",60.0,AMBA,Put,6.58,,5.30,5.90,0,23,-0.68126,0.05015,-0.02505,-0.05127,0.06243,0.52879,2017-02-17
"Mar 24, 2017",50.0,AMBA,Put,1.15,,0.75,1.10,0,4,-0.18756,0.03635,-0.01011,-0.03283,0.04103,0.46544,2017-02-17
"Mar 24, 2017",51.0,AMBA,Put,1.76,,1.10,1.35,0,1,-0.23347,0.04032,-0.01109,-0.04023,0.06259,0.49099,2017-02-17
"Mar 24, 2017",53.0,AMBA,Put,2.00,,1.75,2.10,0,10,-0.33434,0.04394,-0.01723,-0.0474,0.06439,0.55032,2017-02-17
"Mar 24, 2017",54.0,AMBA,Put,2.37,,2.05,2.65,0,4,-0.38003,0.04664,-0.01968,-0.04952,0.06524,0.45791,2017-02-17
"Mar 24, 2017",55.0,AMBA,Put,2.85,,2.60,3.00,1,0,-0.42697,0.0483,-0.02174,-0.05328,0.06611,0.46087,2017-02-17
"Mar 24, 2017",56.5,AMBA,Put,6.34,,3.20,3.80,0,1,-0.50279,0.05538,-0.02307,-0.04691,0.06747,0.50073,2017-02-17
"Mar 24, 2017",57.5,AMBA,Put,4.05,,3.90,4.30,0,5,-0.54814,0.05168,-0.02542,-0.04723,0.0682,0.4938,2017-02-17
"Mar 24, 2017",60.0,AMBA,Put,6.60,,5.40,6.30,0,10,-0.65096,0.0452,-0.03085,-0.04726,0.06972,0.50356,2017-02-17
"May 19, 2017",50.0,AMBA,Call,7.59,0.09,7.40,7.80,4,433,0.77865,0.03074,0.08882,-0.02515,0.09729,0.34075,2017-02-17
"May 19, 2017",52.5,AMBA,Call,6.00,0.40,5.80,6.20,4,287,0.69015,0.03697,0.08082,-0.02637,0.10125,0.36397,2017-02-17
"May 19, 2017",55.0,AMBA,Call,4.62,0.22,4.40,4.90,4,374,0.5931,0.04504,0.07184,-0.02713,0.10552,0.3537,2017-02-17
"May 19, 2017",57.5,AMBA,Call,3.44,,3.30,3.70,0,211,0.49611,0.04087,0.06011,-0.02913,0.10978,0.31926,2017-02-17
"May 19, 2017",60.0,AMBA,Call,2.71,-0.19,2.45,2.80,10,673,0.39971,0.03955,0.04913,-0.02702,0.11402,0.41599,2017-02-17
"May 19, 2017",50.0,AMBA,Put,2.25,0.15,2.10,2.35,232,1680,-0.26687,0.026,-0.03657,-0.02475,0.09872,0.48687,2017-02-17
"May 19, 2017",52.5,AMBA,Put,3.30,,3.00,3.30,0,146,-0.33669,0.031,-0.04684,-0.02496,0.10216,0.42451,2017-02-17
"May 19, 2017",55.0,AMBA,Put,4.40,,4.10,4.40,0,297,-0.41849,0.03503,-0.05455,-0.02713,0.10593,0.46653,2017-02-17
"May 19, 2017",57.5,AMBA,Put,5.50,-0.30,5.30,5.80,4,73,-0.49702,0.034,-0.06257,-0.02766,0.10934,0.47258,2017-02-17
"May 19, 2017",60.0,AMBA,Put,7.40,0.28,6.90,7.40,6,410,-0.57422,0.03333,-0.07272,-0.02573,0.1122,0.43316,2017-02-17
"Aug 18, 2017",50.0,AMBA,Call,9.50,0.50,9.10,9.60,2,61,0.74441,0.02364,0.15976,-0.01896,0.13543,0.37548,2017-02-17
"Aug 18, 2017",52.5,AMBA,Call,7.83,,7.70,8.20,0,26,0.68383,0.02877,0.15285,-0.01881,0.14084,0.34639,2017-02-17
"Aug 18, 2017",55.0,AMBA,Call,6.76,,6.40,6.90,0,900,0.60982,0.03319,0.14079,-0.01958,0.1473,0.34437,2017-02-17
"Aug 18, 2017",57.5,AMBA,Call,4.90,,5.20,5.80,0,54,0.54225,0.02869,0.12317,-0.02206,0.15323,0.38555,2017-02-17
"Aug 18, 2017",60.0,AMBA,Call,4.40,-0.12,4.30,4.80,2,144,0.47117,0.02946,0.10926,-0.02041,0.15943,0.37692,2017-02-17
"Aug 18, 2017",50.0,AMBA,Put,4.08,-0.28,3.80,4.20,2,98,-0.29554,0.01857,-0.08857,-0.01808,0.13786,0.49282,2017-02-17
"Aug 18, 2017",52.5,AMBA,Put,6.00,,4.80,5.30,0,36,-0.34233,0.02361,-0.09748,-0.01607,0.14275,0.46533,2017-02-17
"Aug 18, 2017",55.0,AMBA,Put,6.40,,6.10,6.50,0,888,-0.40057,0.02179,-0.10719,-0.02112,0.14772,0.48924,2017-02-17
"Aug 18, 2017",57.5,AMBA,Put,11.00,,7.40,7.90,0,29,-0.45833,0.02428,-0.11805,-0.0187,0.15291,0.49507,2017-02-17
"Aug 18, 2017",60.0,AMBA,Put,11.72,,8.90,9.40,0,57,-0.49828,0.02193,-0.13486,-0.02,0.15602,0.43233,2017-02-17
"Jan 19, 2018",50.0,AMBA,Call,11.87,2.57,11.40,12.70,2,425,0.72179,0.016,0.254,-0.01643,0.18118,0.35,2017-02-17
"Jan 19, 2018",52.5,AMBA,Call,8.72,,10.30,11.00,0,384,0.68008,0.01865,0.25105,-0.01639,0.18828,0.36375,2017-02-17
"Jan 19, 2018",55.0,AMBA,Call,9.17,-0.58,9.00,9.90,2,1363,0.63271,0.02041,0.2409,-0.01712,0.19603,0.3684,2017-02-17
"Jan 19, 2018",57.5,AMBA,Call,8.47,,7.90,8.80,0,56,0.58398,0.02162,0.22814,-0.01667,0.20395,0.39278,2017-02-17
"Jan 19, 2018",60.0,AMBA,Call,7.31,,7.10,8.00,0,583,0.53998,0.02062,0.21056,-0.01687,0.21114,0.34593,2017-02-17
"Jan 19, 2018",50.0,AMBA,Put,6.82,,6.10,6.90,0,651,-0.29862,0.01328,-0.1772,-0.01336,0.1831,0.49053,2017-02-17
"Jan 19, 2018",52.5,AMBA,Put,7.49,,7.40,8.10,0,47,-0.33519,0.01386,-0.19025,-0.01478,0.18945,0.48264,2017-02-17
"Jan 19, 2018",55.0,AMBA,Put,9.40,,8.30,9.50,0,262,-0.38063,0.01724,-0.19183,-0.01335,0.19716,0.47215,2017-02-17
"Jan 19, 2018",57.5,AMBA,Put,14.24,,9.40,10.70,0,32,-0.41861,0.01727,-0.21122,-0.01329,0.20249,0.4365,2017-02-17
"Jan 19, 2018",60.0,AMBA,Put,11.83,,11.30,12.30,0,395,-0.45514,0.0173,-0.23006,-0.01283,0.20862,0.45679,2017-02-17
"Jan 18, 2019",50.0,AMBA,Call,16.01,0.01,14.90,17.20,2,35,0.74444,0.01247,0.49531,-0.011,0.24625,0.39466,2017-02-17
"Jan 18, 2019",52.5,AMBA,Call,14.79,,13.80,16.20,0,28,0.71238,0.01415,0.49697,-0.01116,0.25713,0.37617,2017-02-17
"Jan 18, 2019",55.0,AMBA,Call,14.00,,12.90,15.00,0,328,0.67817,0.01312,0.46042,-0.01266,0.26842,0.33362,2017-02-17
"Jan 18, 2019",57.5,AMBA,Call,11.05,,11.90,14.00,0,9,0.6493,0.01316,0.44405,-0.01291,0.27825,0.33671,2017-02-17
"Jan 18, 2019",60.0,AMBA,Call,11.74,2.54,10.90,13.30,10,69,0.615,0.0142,0.43639,-0.01234,0.28978,0.34531,2017-02-17
"Jan 18, 2019",50.0,AMBA,Put,10.50,,9.60,11.10,0,29,-0.27578,0.00839,-0.38314,-0.0091,0.24868,0.50503,2017-02-17
"Jan 18, 2019",52.5,AMBA,Put,13.87,,10.40,12.50,0,13,-0.30986,0.01058,-0.36249,-0.00806,0.26101,0.49304,2017-02-17
"Jan 18, 2019",55.0,AMBA,Put,14.00,,11.70,13.70,0,22,-0.3402,0.01137,-0.36464,-0.00812,0.27057,0.52097,2017-02-17
"Jan 18, 2019",57.5,AMBA,Put,15.10,,13.30,15.10,0,2,-0.36292,0.01128,-0.40958,-0.0084,0.276,0.54164,2017-02-17
"Jan 18, 2019",60.0,AMBA,Put,19.51,,14.60,16.80,0,12,-0.37143,0.01017,-0.45787,-0.00928,0.27972,0.49411,2017-02-17
